market,stock_no,stock_name,date,roc_date,volume_shares,turnover_twd,open,high,low,close,change,transactions
twse,4195,基米-創,2026-05-11,115/05/11,2408134,54134587,22.50,22.85,22.10,22.30,X0.00,1462
twse,4195,基米-創,2026-05-12,115/05/12,1588873,35052835,22.50,22.70,21.25,21.25,-1.05,847
twse,4195,基米-創,2026-05-13,115/05/13,1116895,23476439,21.50,22.40,19.90,20.25,-1.00,685
twse,4195,基米-創,2026-05-14,115/05/14,901898,17792952,20.50,20.50,19.10,19.80,-0.45,634
twse,4195,基米-創,2026-05-15,115/05/15,1007495,19178741,19.80,19.80,18.20,18.65,-1.15,588
twse,4195,基米-創,2026-05-18,115/05/18,516024,9800810,18.65,19.85,18.05,19.40,+0.75,318
twse,4195,基米-創,2026-05-19,115/05/19,302130,5673628,19.20,19.20,18.55,18.60,-0.80,257
twse,4195,基米-創,2026-05-20,115/05/20,196803,3676634,18.60,19.10,18.35,18.80,+0.20,207
twse,4195,基米-創,2026-05-21,115/05/21,347139,6457814,19.10,19.10,18.40,18.70,-0.10,252
twse,4195,基米-創,2026-05-22,115/05/22,363104,6799503,18.75,19.00,18.50,18.85,+0.15,215
twse,4195,基米-創,2026-05-25,115/05/25,745993,13206509,18.85,18.85,17.50,17.90,-0.95,533
twse,4195,基米-創,2026-05-26,115/05/26,495322,8483742,17.90,17.90,16.90,17.50,-0.40,324
twse,4195,基米-創,2026-05-27,115/05/27,351007,5970949,17.30,17.55,16.85,16.85,-0.65,296
twse,4195,基米-創,2026-05-28,115/05/28,554780,9383455,16.85,17.50,16.65,16.70,-0.15,278
twse,4195,基米-創,2026-05-29,115/05/29,468242,7750463,16.70,16.85,16.25,16.55,-0.15,308
twse,4195,基米-創,2026-06-01,115/06/01,299923,4966386,16.55,16.85,16.30,16.75,+0.20,259
twse,4195,基米-創,2026-06-02,115/06/02,183894,3077512,16.75,17.05,16.60,16.85,+0.10,180
twse,4195,基米-創,2026-06-05,115/06/05,204391,3469396,17.00,17.35,16.60,16.85,-0.15,120
twse,4195,基米-創,2026-06-08,115/06/08,228982,3732272,16.80,16.80,16.05,16.50,-0.35,208
twse,4195,基米-創,2026-06-09,115/06/09,271084,4416969,16.20,16.50,16.15,16.25,-0.25,222
twse,4195,基米-創,2026-06-10,115/06/10,298478,4790195,16.10,16.25,15.85,16.25,0.00,188
